URL,FINAL URL,FINAL URL LENGTH,CANONICAL,CANONICAL LENGTH,TITLE,TITLE LENGTH,TITLE STATUS,H1-1,H1-1 LENGTH,H1-1 STATUS,META DESCRIPTION,META DESCRIPTION LENGTH,META DESCRIPTION STATUS,META KEYWORDS,META KEYWORDS LENGTH,H2-1,H2-1 LENGTH,H2-1 STATUS,NUMBER OF IMAGES,NUMBER OF WITH ALT-TAG,NUMBER OF WITHOUT ALT-TAG,ALT-TAG AVERAGE LENGTH,ALT-TAG MAXIMUM LENGTH,ALT-TAG MINIMUM LENGTH,NUMBER OF ALT-TAGS THAT ARE DUPLICATED,CONTENT TYPE,DATE,HTTP/HTTPS,REDIRECT,REDIRECT TYPE,RESPONSE TIME (MS),STATUS,STATUS CODE,DEPTH,FOLDER LEVEL 1,FOLDER LEVEL 2,FOLDER LEVEL 3
https://blackwing.com/interstitial.php,https://blackwing.com/interstitial.php,38.0,None,,Blackwing - Newsletter,22.0,SHORT,,,,,,,,,,,,3.0,0.0,3.0,,,,,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:09:59 GMT",HTTPS,False,NONE,465.278,OK,200.0,1.0,,,
https://blackwing.com/shipping.php,https://blackwing.com/shipping.php,34.0,None,,Blackwing - Shipping,20.0,SHORT,All About Shipping Our Meats,28.0,,,,,,,Our Shipping Guarantee,22.0,,31.0,2.0,29.0,5.0,10.0,0.0,0.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:09:54 GMT",HTTPS,False,NONE,223.489,OK,200.0,1.0,,,
https://blackwing.com/faqs.php,https://blackwing.com/faqs.php,30.0,None,,Blackwing - About Us,20.0,SHORT,Beef,4.0,,,,,,,,,,30.0,2.0,28.0,9.5,19.0,0.0,0.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:09:57 GMT",HTTPS,False,NONE,847.646,OK,200.0,1.0,,,
https://blackwing.com/chk_forgot_password.php,https://blackwing.com/chk_forgot_password.php,45.0,None,,Blackwing - About Us,20.0,SHORT,Reset Your Password,19.0,,,,,,,,,,30.0,2.0,28.0,7.5,15.0,0.0,0.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:10:14 GMT",HTTPS,False,NONE,718.368,OK,200.0,1.0,,,
https://blackwing.com/about_shipping.php,https://blackwing.com/about_shipping.php,40.0,None,,Blackwing - About Us,20.0,SHORT,All About Shipping Our Meats,28.0,,,,,,,Our Shipping Guarantee,22.0,,31.0,2.0,29.0,6.0,12.0,0.0,0.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:10:12 GMT",HTTPS,False,NONE,330.285,OK,200.0,1.0,,,
https://blackwing.com/about_us.php,https://blackwing.com/about_us.php,34.0,None,,Blackwing - About Us,20.0,SHORT,About Us,8.0,,,,,,,,,,32.0,2.0,30.0,10.0,20.0,0.0,0.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:09:52 GMT",HTTPS,False,NONE,365.485,OK,200.0,1.0,,,
https://blackwing.com/gift_certificate.php,https://blackwing.com/gift_certificate.php,42.0,None,,Blackwing - About Us,20.0,SHORT,Blackwing Gift Certificates Now Available!,42.0,,,,,,,,,,31.0,2.0,29.0,8.5,17.0,0.0,0.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:10:06 GMT",HTTPS,False,NONE,452.429,OK,200.0,1.0,,,
https://blackwing.com/recipes.php,https://blackwing.com/recipes.php,33.0,None,,Blackwing - Recipes,19.0,SHORT,All Blackwing Recipes,21.0,,,,,,,,,,87.0,2.0,85.0,6.0,12.0,0.0,0.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:09:54 GMT",HTTPS,False,NONE,863.12,OK,200.0,1.0,,,
https://blackwing.com/wholesale_retailready.php,https://blackwing.com/wholesale_retailready.php,47.0,None,,Untitled Document,17.0,SHORT,,,,,,,,,Blackwing Retail Ready Products,31.0,,44.0,2.0,42.0,6.0,12.0,0.0,0.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:10:03 GMT",HTTPS,False,NONE,759.462,OK,200.0,1.0,,,
https://blackwing.com/wholesale_freezer.php,https://blackwing.com/wholesale_freezer.php,43.0,None,,Untitled Document,17.0,SHORT,,,,,,,,,Blackwing Retail Merchandising Program,38.0,,31.0,3.0,28.0,14.0,28.0,0.0,0.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:10:16 GMT",HTTPS,False,NONE,406.178,OK,200.0,1.0,,,
https://blackwing.com/specials_view.php,https://blackwing.com/specials_view.php,39.0,None,,,0.0,"BAD, MISSING TITLE",All Current Specials,20.0,,,,,,,Pekin Duckling (5.5 to 6 lbs),29.0,,29.0,1.0,28.0,0.0,0.0,0.0,0.0,text/html; charset=UTF-8,"Fri, 10 Nov 2017 05:09:57 GMT",HTTPS,False,NONE,877.718,OK,200.0,1.0,,,
https://blackwing.com/robots.txt,,,,,Found Robots.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
